user_id,recommendations
3959,9619 7805 3523 5943 463 10835 2721 4082 1693 7927
3960,10698 9192 10750 12643 6707 1158 3000 9191 3079 9538
3961,7926 12130 3475 9901 12516 10292 9305 7730 9924 12811
3962,2174 5482 2657 553 10582 3050 4540 5794 5801 15272
3963,9913 7525 9923 5567 3409 1104 851 5824 10014 3149
3964,12684 14531 13117 717 14505 6846 1337 14977 12981 2840
3965,11055 6623 12566 9805 6494 7349 3878 2108 11041 7936
3966,5513 1561 5757 14446 14223 14483 14429 6669 13537 12681
3967,2097 11934 12191 10571 3924 4787 11255 7621 13161 14447
3968,4330 1535 14712 1525 11899 13188 13334 7396 1534 13006
3969,1771 11569 7094 11350 10543 13565 7425 2890 11641 10090
3970,506 1943 7776 4979 3543 7139 1085 1280 3544 3545
3971,9001 14155 12313 10524 5230 8491 12027 2833 14782 12253
3972,1639 14312 2213 1439 748 8287 5972 7411 5270 6577
3973,5036 226 3453 4976 8171 5348 10362 1014 1280 5505
3974,3403 154 7247 4405 10373 10370 7496 6514 4305 3906
3975,5421 2557 7341 3044 4080 13435 7340 7860 846 14897
3976,7784 7065 13984 8150 8539 2869 10843 8020 4398 10067
3977,2610 10980 7444 15167 2613 2668 3010 2666 14600 8632
3978,11349 8476 9236 4135 2376 1357 12548 4398 10461 2378
3979,6849 2749 6010 10108 14724 5806 13542 11590 14643 7793
3980,3169 1282 1474 3153 471 8470 1272 3529 9518 3183
3981,11404 8250 693 6725 8726 11366 13079 11402 692 14136
3982,2835 8411 7266 11084 11932 1873 14982 4322 12128 8922
3983,14480 14130 14131 13885 14548 14474 4430 14923 13878 14226
3984,14130 14131 14480 14474 7844 5268 14548 14226 8590 8589
3985,4591 8889 8894 12509 2743 13353 13327 1528 11747 11343
3986,7889 7888 4463 6884 2984 14006 4386 13691 10821 9557
3987,9038 3902 14610 2115 4548 9904 5790 10631 6726 3898
3988,13901 4449 7549 4448 9563 6114 5313 7946 69 851
3989,5137 2546 8569 2198 9310 9316 10213 155 9311 1026
3990,8321 13551 3852 12891 12879 12029 2590 3538 13023 7810
3991,6503 5486 5197 1893 2849 1896 1946 2861 5909 4463
3992,4331 4136 9540 1825 8822 3415 1721 5686 4407 8539
3993,2657 7705 7707 4013 10329 11527 11235 13637 13199 7706
3994,3046 2814 7396 3464 14712 1535 1166 2820 13188 4330
3995,6032 4824 14710 1439 5972 4825 7038 4271 5066 821
3996,692 693 8726 11405 6725 11366 13079 8590 14477 8589
3997,13188 4330 13189 403 7396 1535 1166 13344 14712 11899
3998,3304 4284 2415 581 2209 6399 10277 7551 4174 14694
3999,9182 11241 12051 11217 13948 4960 390 8120 5 160
4000,2606 2605 9575 5836 13063 3398 4923 4921 1162 4345
4001,5375 6504 6481 5708 5378 13208 6679 9344 9345 5313
4002,2988 12780 6433 2989 7416 3453 226 1014 6987 10905
4003,8497 14201 14575 14443 6581 13214 13215 12298 2273 14520
4004,8389 5998 8631 6716 13613 12857 13614 12114 11266 12904
4005,403 3046 4514 12511 4330 2814 14655 1166 2815 14879
4006,153 10371 10370 156 3595 3596 152 11556 5754 151
4007,13391 1111 907 6485 906 3424 905 4829 13669 6249
4008,4631 13642 7952 13551 6060 14754 13141 2638 12954 5180
4009,6537 10701 11471 11218 1109 11055 12536 6298 11219 3665
4010,1893 15290 8515 5486 1895 9032 12646 12647 6097 1896
4011,9001 12313 5254 14125 12027 2801 1882 12288 7393 6824
4012,14883 2967 2852 5352 2847 2966 14594 9828 231 7350
4013,4132 4688 8983 10067 9757 3094 4138 6809 8539 10072
4014,13189 11899 13187 4330 13188 12426 7396 8631 2741 1166
4015,13187 4330 3046 2814 13188 13259 1166 1535 14712 13932
4016,14712 3464 2741 7396 404 403 8835 14084 4516 13235
4017,14091 8886 7530 5970 11692 5967 13004 9998 10274 14090
4018,6669 14446 1561 13269 14118 11782 6826 1560 14117 8615
4019,4657 4656 9361 4664 2010 12188 2011 2009 15251 366
4020,6619 6189 9805 8059 12566 6622 13458 2108 13832 6188
4021,13588 10321 6800 11592 12386 2354 8588 3284 8581 14891
4022,7116 7127 54 15064 12062 59 14868 3019 7125 7119
4023,13246 5572 5118 14809 13158 13433 919 8323 15165 12997
4024,8100 5407 3784 7795 6789 13608 1123 11652 8103 7791
4025,5373 1665 6606 14523 9810 5518 9809 9477 1889 907
4026,10168 2312 9706 2306 4592 10307 8046 10302 5490 2161
4027,14100 14979 2203 106 91 15081 4426 53 14826 45
4028,13691 13690 6669 14006 13069 9713 7889 4372 8021 13284
4029,1560 13537 14085 1561 14446 11782 13269 14118 8615 14086
4030,11689 11781 2658 13910 11884 1965 3841 2808 14177 14792
4031,8476 2376 6553 6360 2377 1354 2370 13792 9236 12548
4032,7929 836 1409 241 504 7901 4093 1439 3250 1041
4033,11471 6537 10701 11218 13029 13267 1109 8237 1665 907
4034,13023 13551 5288 3815 15046 12308 13766 2287 14667 12285
4035,6488 6626 1127 1170 13697 7244 11289 1387 2111 4697
4036,8526 13329 8904 2741 1532 1165 13353 13327 11112 3464
4037,14712 7396 1534 4330 1535 1531 2820 2741 404 403
4038,3884 14466 11737 14465 9357 13627 15264 7060 5785 14344
4039,10116 14275 8059 9226 4962 10943 9345 9344 10025 8575
4040,12611 13641 693 8726 6725 11405 13175 11366 12525 11306
4041,13986 14507 6978 14174 4530 13715 6974 7888 14192 11453
4042,13839 2437 7712 5283 11248 13846 2422 6494 12566 4371
4043,13777 12981 8004 5378 14531 7649 7643 6481 4172 13779
4044,8443 11889 1000 5531 13075 10098 4413 12589 7058 13723
4045,13324 13576 13271 13323 4330 1525 8526 13188 13345 14879
4046,12425 2744 4330 1166 14712 10206 2820 3464 14879 7396
4047,13691 9557 13690 14006 7889 8021 2984 11453 4372 8930
4048,3208 12856 12821 11554 12903 12906 14180 11535 12905 10862
4049,13839 7712 7356 12557 7206 9205 2421 2422 3661 4343
4050,1109 9805 12566 6494 6543 11055 4170 6537 5486 6785
4051,13013 9913 1493 1490 1483 1492 3460 5567 9923 1481
4052,14919 4421 14641 11943 10343 1633 4305 1294 7247 12288
4053,8631 6716 13613 11899 7224 12323 13319 13425 13224 12114
4054,14712 4330 13188 403 13189 1525 12742 7396 1535 13006
4055,11055 7351 1109 8113 14039 2287 11218 8664 7349 12748
4056,8319 9514 9515 11414 9829 11275 9608 7598 2945 11116
4057,1356 9853 1156 4137 12739 11224 8152 9195 1317 7080
4058,14006 7259 9557 7889 2984 8021 13690 13253 4372 11453
4059,1748 5791 5677 5946 5676 12575 11306 6982 10251 12525
4060,13334 4330 405 1525 13932 13188 11899 12426 1326 1535
4061,14109 12981 3492 13777 13846 13610 9453 13577 6951 2658
4062,14180 12906 12905 14007 11554 14323 7236 12820 12903 11555
4063,5990 5729 14594 14517 2637 8603 2508 10249 344 14936
4064,11362 13433 8323 1884 14809 5572 13246 13432 15165 919
4065,2821 2835 8411 13959 13623 11932 7266 14807 14045 11084
4066,8093 12180 8102 14398 12870 13819 5258 8642 11551 7551
4067,8726 693 6725 11366 13079 14136 692 11877 7844 11631
4068,7247 3889 987 998 2252 4115 7551 5576 1995 3553
4069,3195 6671 11711 10621 4442 5630 5464 502 12039 8134
4070,14069 14460 5519 8116 3951 12009 12048 14478 14425 4968
4071,354 14830 10049 5952 2813 3434 6492 12499 13751 12879
4072,12248 14322 4629 7342 9835 4697 7643 8134 7349 5708
4073,13537 14446 1561 14118 13269 11782 8615 12486 14117 14085
4074,8678 4120 9964 7663 9965 4248 6753 14350 14351 5995
4075,5672 9852 9750 3694 7553 4605 4137 7071 4133 12731
4076,12332 1861 5690 7065 7784 10461 12209 2870 6542 1003
4077,11120 1859 14458 4063 14213 14494 12756 5673 1860 14596
4078,9853 12895 11816 12238 11347 2380 7064 10628 6805 8982
4079,5137 2546 8569 3149 9913 11242 2958 3598 2499 6410
4080,13208 9344 13191 7528 9538 7076 9345 7065 10425 10750
4081,6276 8544 5331 12647 13228 2636 11429 12963 9766 12645
4082,6399 12387 14295 10596 8775 11486 8220 725 10610 3689
4083,13737 12168 11653 2682 4085 10907 13772 2082 10542 1989
4084,14494 14458 15150 11120 14209 1859 9749 12757 14596 10508
4085,9835 14322 8978 12524 12249 14890 13023 14506 12880 7952
4086,13189 13188 12426 4330 13344 1531 1535 7396 1166 14712
4087,9660 13400 12104 12315 2800 11429 6818 14630 11945 13399
4088,5456 15130 8739 8737 5513 8289 8733 7760 3068 13158
4089,9385 9380 11240 13898 12864 7648 7660 13530 6924 13616
4090,7064 2380 6804 6431 3002 9853 12733 14218 12738 5846
4091,11648 6187 13391 5445 7032 11435 2587 908 12207 1522
4092,12233 2483 5452 3638 13435 3112 4080 846 14897 13487
4093,9805 2108 2287 13458 6189 7525 6619 9682 6494 13832
4094,7649 11397 11575 7643 1127 7888 12039 5604 6508 252
4095,15213 15067 8050 5311 8793 8413 114 7159 80 112
4096,1700 14885 13961 7568 8114 2008 908 2587 1846 7349
4097,14483 5757 14429 5513 8737 8609 15129 7581 14471 4158
4098,1859 1860 14209 14458 4063 14459 4061 4062 12756 14596
4099,14687 12611 13096 7168 12526 5356 12525 7967 14675 9623
4100,1127 7643 6543 5788 6494 5708 7888 11575 5709 8424
4101,6327 3395 4652 4594 10684 12624 12625 4047 15127 11209
4102,14712 13187 12742 4330 7396 1535 11899 403 404 13006
4103,8906 7396 14084 13248 6351 4516 1166 14712 1535 3464
4104,9195 12349 7065 1001 7080 2870 10843 4398 1003 13111
4105,9830 4336 13279 6670 9999 6614 9506 13106 8613 13898
4106,2891 9535 10843 13111 1003 9537 4138 7065 1007 7426
4107,2668 3349 147 13528 7444 10980 2805 8393 14467 13814
4108,8151 6553 1723 2376 1721 8476 6542 4597 11119 1776
4109,14754 7682 6393 6082 2638 4631 8978 15086 12499 12957
4110,12551 14225 14571 8634 14226 9303 11463 5673 7264 14538
4111,14712 4330 13188 2820 7396 13189 2741 13006 1535 13187
4112,9805 12566 12576 6494 6782 3878 14181 6623 908 2438
4113,4330 13189 13188 11524 405 1531 12426 1166 14712 13006
4114,12623 2108 7401 6623 2287 7939 10025 8238 11041 13832
4115,1555 1557 7881 7401 1556 2645 6886 14167 3746 12519
4116,12773 9317 1908 3723 11175 13555 3467 10511 1270 9993
4117,14029 4300 5190 14927 15153 14976 14895 13993 13711 14500
4118,3403 10380 10383 10382 10014 9913 851 3149 1104 10053
4119,14243 2767 5658 12854 14659 14378 9127 11397 11744 4735
4120,1089 13268 9032 2022 2359 4430 1469 14421 13954 7754
4121,12005 9913 235 234 1617 1618 1620 5305 1621 1624
4122,693 11405 8726 6725 11366 13079 8590 14477 14481 8589
4123,259 4569 989 3241 12941 5738 7692 2679 4627 14110
4124,6499 1893 5486 12373 1894 1896 1979 5237 6141 11773
4125,14251 7341 6893 14136 4122 7340 14897 13487 846 13435
4126,3541 14414 4882 1945 12373 3537 6854 1127 1897 3540
4127,9409 11251 15218 7178 15170 8525 10913 15169 11022 9410
4128,6820 532 530 536 14727 535 8229 3798 531 2434
4129,2439 906 3878 7704 5385 905 11055 8144 10025 8842
4130,7989 6198 7146 1439 442 3015 168 10298 9318 171
4131,12268 14600 11715 8624 11668 8628 8629 15167 11717 8960
4132,4385 5217 4921 5836 9356 4345 14018 11680 11094 2339
4133,11581 2465 4067 5881 8669 13729 3138 3433 199 8010
4134,5917 632 5904 6086 1394 6855 9867 633 2287 5401
4135,8382 7623 12352 155 7791 7691 13609 153 10371 156
4136,2327 37 2182 2776 12371 6595 10557 8643 2657 6592
4137,2073 3819 3820 222 6260 9478 4229 4972 4050 4777
4138,10563 10232 12941 5924 3242 4568 13335 259 14408 2679
4139,8595 7294 1905 242 851 8328 1439 10632 4354 14525
4140,2703 1255 1902 12429 1417 795 466 580 1199 7716
4141,13995 14255 14796 13000 5559 15005 13145 9759 989 9761
4142,1074 8903 2789 9342 4327 9348 4916 6140 6138 13462
4143,6542 1723 4407 8151 1776 1721 10246 1155 6738 9664
4144,8848 13712 1725 1709 12915 1778 6320 9512 9638 4060
4145,4665 6795 6797 12624 12625 9558 11210 4650 9560 11371
4146,5056 9038 9041 4548 3902 14610 3898 3900 3899 9904
4147,9833 6713 14672 2915 8120 9186 7869 11217 8394 14460
4148,13705 696 6886 5733 12623 11041 10001 4170 8003 7976
4149,14089 9913 9052 11826 742 2524 7525 3399 5135 851
4150,7759 3571 5217 4921 5836 2482 129 9348 1074 4345
4151,11467 3143 11354 15031 3156 8732 10136 4157 1898 13522
4152,14029 4300 5190 14927 15153 14976 14895 13993 13711 14500
4153,1862 6780 1863 7220 6784 6779 11031 3758 2982 13366
4154,11383 1439 5549 5270 4762 5972 5066 9249 3222 1567
4155,11952 5747 14807 14045 5406 6112 4705 12288 9892 12312
4156,1197 1199 42 6863 15190 10673 1444 9913 5278 13174
4157,11112 13039 7241 6723 7242 11583 6720 6721 11899 8631
4158,8431 4592 2306 8816 2312 5720 10168 5490 6689 2161
4159,2610 8632 8393 7444 3010 3563 7142 6798 11207 15167
4160,7221 3078 2616 3079 14440 10354 2623 2624 641 7065
4161,507 3296 9913 1619 235 234 1624 1617 10380 1618
4162,10412 10810 6165 8057 6109 11274 1932 10025 4068 11438
4163,8397 6493 1507 605 10809 9211 5281 1301 6487 9362
4164,4639 5218 3326 11198 2334 9494 1869 9482 2482 4921
4165,1413 1049 4247 4216 43 8796 1737 2072 3351 1014
4166,11979 2354 11594 3906 6800 11978 13588 2287 12386 10321
4167,3596 3595 152 5754 11556 151 11562 11561 13129 9316
4168,14313 394 11639 7074 1169 13835 6621 8664 1010 10863
4169,5796 9277 10032 7981 4701 14436 4186 270 5114 8918
4170,3304 10277 581 1746 13722 5368 8985 7941 10782 4174
4171,5563 9560 11166 8638 9012 4655 9361 4664 11668 6796
4172,10446 1467 1263 10447 7359 5650 4023 1878 5201 4787
4173,5566 14830 14561 15096 720 13993 9288 10469 14017 13711
4174,3541 14414 4882 1946 7888 14006 12373 9557 1945 13644
4175,12690 5414 45 15274 15275 7730 15276 14049 5433 78
4176,7554 4599 10199 9628 13060 2874 14751 8539 8849 2875
4177,808 5576 1619 235 234 1617 1618 6633 1624 1621
4178,9361 4664 4655 6792 5563 11166 8638 9560 4657 9012
4179,3909 2077 2076 2075 9772 5486 1893 6263 1979 14066
4180,6970 6973 4143 903 7137 1632 4144 9313 2072 8720
4181,2459 12531 241 5822 1385 5573 1439 6409 7961 9148
4182,4032 4031 4029 1072 6957 7971 4203 5052 7511 13739
4183,11404 8250 11403 12275 13079 11877 6725 8726 11405 693
4184,11405 8726 6725 11366 13079 692 14136 11631 11877 7844
4185,5270 5066 5549 1439 2798 7720 7697 11383 4762 748
4186,14553 7431 15098 132 12014 15174 11373 5233 10178 11441
4187,3648 4153 5540 7491 8819 5043 3645 6676 9203 5431
4188,8862 704 4199 4442 2894 7839 7743 3099 3098 7742
4189,4662 13022 11369 4657 1736 4664 9106 4656 5108 15246
4190,14271 12531 5822 7961 4894 8973 5160 8885 13411 5573
4191,248 3276 3282 7412 12360 4771 10846 6034 10227 168
4192,753 6622 10025 2982 2287 13832 12566 3878 6623 782
4193,6992 8827 14802 8907 14879 9113 13260 2822 13345 13356
4194,709 419 5338 2952 884 5584 710 5200 3182 7019
4195,6091 5476 6125 13871 11757 9446 13416 6093 14446 9127
4196,11081 171 2305 1439 6034 168 169 2448 3203 11803
4197,6104 3304 2927 4174 172 4505 5313 3029 9206 5972
4198,11383 1567 9249 10602 6018 4824 1439 168 1450 5549
4199,4973 213 3977 2412 9655 412 1304 10809 3410 12342
4200,230 12566 9805 13458 13832 10025 11742 6619 9682 6189
4201,1423 5549 168 9249 488 8201 5270 10957 812 793
4202,2206 13991 3796 9086 10820 12886 14875 8748 7258 3409
4203,9853 12238 11816 2379 6431 12895 8476 12561 3002 13702
4204,4576 3685 4591 8892 4067 14974 11880 8669 8730 13729
4205,9249 3222 176 5549 168 13936 5066 812 6013 624
4206,11319 11318 11120 1859 14952 14458 4063 3845 2873 4599
4207,4824 5972 5270 1439 2798 1447 5066 821 4592 4271
4208,879 8403 871 869 866 12084 4271 868 1047 1901
4209,889 6216 9249 5549 3152 753 11360 504 168 12175
4210,12410 9825 5283 10398 7709 6769 10154 9018 4276 3988
4211,10736 10238 7206 3624 3607 13839 7712 7194 14644 2421
4212,13171 12486 11782 7659 5614 1560 6924 13898 12864 14446
4213,9619 6090 13445 4939 2290 12337 5452 2296 10835 6629
4214,6399 3955 12387 10596 11486 8220 5462 7964 1675 6932
4215,5416 6056 5118 7399 12620 7050 769 6861 8441 10663
4216,9249 11174 4264 7833 3222 9309 6018 1574 8050 4824
4217,7585 14364 2287 6886 12124 14154 4281 7939 529 10788
4218,235 1617 1618 1620 1621 1624 1622 4354 796 11213
4219,8798 7412 6034 4771 6822 10227 12174 5300 10846 3206
4220,7811 15221 5400 10295 8394 8869 7712 6662 11389 5283
4221,8395 7539 12410 3591 9143 14915 10396 3593 861 3654
4222,771 15147 3245 9316 11467 9310 155 15031 10213 9913
4223,53 45 15274 54 5824 8474 10820 9590 15276 9055
4224,10353 11057 11103 641 10354 14440 2616 6704 4345 10257
4225,6766 7712 14302 7537 3954 11591 13023 12879 13964 15046
4226,12329 4755 8397 3448 9892 11580 7781 6720 1180 13335
4227,4032 9913 12018 5723 1104 7525 11485 10014 5824 10673
4228,9055 14992 14840 14989 14990 14987 14991 3062 14993 6106
4229,11126 15076 15067 14898 9055 14080 2142 8587 111 1367
4230,53 14979 14100 76 45 9055 14555 8587 15274 2203
4231,2031 14702 14089 1351 9052 15263 7258 9055 14992 14840
4232,430 14489 7043 1599 10982 5474 2013 2851 4304 7598
4233,7282 14332 13325 9859 13047 14390 3674 15048 165 374
4234,907 11127 6485 4186 14965 5714 14436 1698 13693 11656
4235,4223 1418 1412 12403 11666 3014 9811 4175 3310 181
4236,10526 2132 11953 6504 10211 1292 3462 7867 5824 6679
4237,10002 10609 9846 6772 13811 953 952 7963 9058 13823
4238,14979 9913 13733 131 6434 14166 7431 14552 7525 3149
4239,11047 10839 10838 10837 295 9705 3934 4443 14033 937
4240,1680 8237 4459 2587 1764 5197 4171 6479 1681 7889
4241,13267 8237 9972 11780 11026 12282 260 5947 12281 1749
4242,13324 13650 13271 13323 4330 13188 1525 12426 13232 6353
4243,4330 13188 1534 13342 7395 13932 1525 7396 13006 6353
4244,6659 3649 13948 6661 13317 13949 14291 12410 11217 4412
4245,2614 8631 11112 11899 6716 13613 13561 7396 4516 10208
4246,9560 11166 8638 9012 9361 4664 4655 6796 13430 4665
4247,12516 6104 1397 2552 13488 14672 14673 4298 9003 9206
4248,11429 11427 8950 11426 9374 2800 9660 11428 8964 14034
4249,14395 8509 14357 14358 13524 14318 13525 7618 6403 314
4250,6331 1300 213 9655 8680 3977 574 412 11779 10809
4251,8726 11405 6725 11366 13079 14136 11877 11631 5268 7844
4252,7618 12879 6492 12891 11585 14358 13524 1297 236 3647
4253,4629 9835 8 707 11919 5954 12918 8000 12524 9366
4254,2547 7209 476 2802 3278 1918 10458 11242 5322 8219
4255,9913 13413 2958 9905 9815 9781 10673 8811 8480 10291
4256,13304 3158 9892 14706 14800 14319 13335 7249 11533 14169
4257,12864 13175 10705 4540 13279 7660 13530 6924 11781 13616
4258,14180 12905 12906 14196 14007 12820 12856 11555 12903 10880
4259,2744 2820 13188 4330 11899 1535 12426 11524 7396 1166
4260,1535 13671 11524 1530 10260 11394 1525 13672 8731 14327
4261,13342 1534 4330 11112 12426 14879 1535 7396 13188 1166
4262,13342 2820 1534 4514 3046 7396 11749 2814 14879 13059
4263,8828 4330 8827 13188 1525 8907 13345 2364 13232 12008
4264,4516 13189 7396 1535 1166 14879 14712 11524 3464 8835
4265,14180 14196 11554 14323 14007 14195 12906 11555 10880 12820
4266,12425 2744 13006 4330 1166 14712 7396 8835 1525 3464
4267,13670 13518 8454 10699 2508 3796 13227 13228 9176 5365
4268,13342 8631 1534 5998 11899 2814 3046 7396 13561 14335
4269,8631 11899 6716 13342 13613 1534 6415 13561 2814 7224
4270,13330 10076 7282 14332 13333 4330 13344 1525 1326 13188
4271,4591 1475 13348 8889 12501 12534 8894 5193 6570 8904
4272,11052 12743 1530 13200 1525 13660 14799 13731 13347 13574
4273,2823 2824 13260 13006 10411 4330 11832 8835 1166 14712
4274,13562 4330 13648 13188 13345 1525 13347 13200 11879 11755
4275,4330 13188 13345 12426 2364 13357 1525 13128 6353 1534
4276,13353 13327 2741 2745 1165 14879 14084 12425 2744 4516
4277,14985 360 6941 14882 11123 14755 14124 4330 6866 2745
4278,4330 11524 8906 13006 1531 13235 13187 7396 1166 14712
4279,14180 2614 14196 12905 6716 8631 10880 13613 14007 11554
4280,2614 8631 13320 7224 11899 6716 6110 6754 13613 12114
4281,12425 2744 2743 11524 4591 14327 1475 1531 1165 2745
4282,2614 8631 6716 13613 12323 13425 11899 12067 6722 13224
4283,1535 1531 11524 1525 1530 6351 13235 12743 13671 4516
4284,11524 1531 2741 1166 14712 3464 7396 14879 14327 14084
4285,4330 14712 11899 1166 13332 1535 13006 7396 8631 13188
4286,4330 1534 12425 2744 13342 12745 7396 12426 13188 10208
4287,4330 1531 1530 13188 12426 1534 13671 13006 1166 14712
4288,13187 8631 2744 12425 11899 4330 7396 1166 14712 2614
4289,1535 11524 1531 1525 1530 10260 13327 2741 13671 2745
4290,1532 8631 5998 13319 12114 7224 11899 6716 13320 13613
4291,405 14712 3464 13333 4330 12742 1535 13188 11899 13334
4292,1166 14712 2744 12425 3464 1535 7396 11524 10410 14879
4293,4330 1535 13189 13188 11524 10208 12426 3464 1531 7396
4294,1525 12425 2744 12743 13327 1535 2743 1530 1166 1531
4295,10602 6218 2784 12204 14094 13053 3373 1450 9499 1567
4296,8296 11102 556 15221 15235 9409 11614 12117 13684 9406
4297,9661 3878 7967 6484 6485 12566 11656 6251 907 5380
4298,6886 3449 12623 7939 4948 1808 7253 8687 7585 4170
4299,12349 10814 4600 7067 9852 11346 12917 7426 2892 10818
4300,5486 6499 12373 1893 1979 1896 6141 5237 7455 11773
4301,10461 11119 1320 7065 8539 10992 7077 6542 1354 1723
4302,11358 8025 1946 4971 8024 8973 9659 2846 2984 6219
4303,11349 8476 2370 9236 1357 13792 2376 12548 2377 6360
